reference_area,ref_area,time,labor_compensation,operating_surplus_mixed_income,taxes_minus_subsidies,gdp
Türkiye,TUR,2005-04-01,41193.8,104517.8,20871.3,166582.9
Türkiye,TUR,2005-07-01,43066.4,107163.1,21843.5,172073
Türkiye,TUR,2005-10-01,44665,113264.4,22131.9,180061.3
Türkiye,TUR,2006-01-01,45742.9,113992.2,23970.9,183706
Türkiye,TUR,2006-04-01,48543.7,124035.6,25082.3,197661.6
Türkiye,TUR,2006-07-01,50023.2,129660.5,23891.1,203574.9
Türkiye,TUR,2006-10-01,52576.4,133168.2,25070,210814.7
Türkiye,TUR,2007-01-01,54078.3,136317.3,24369.9,214765.5
Türkiye,TUR,2007-04-01,55452,138784.5,22776.5,217012.9
Türkiye,TUR,2007-07-01,57678.9,140073.3,25677.3,223429.5
Türkiye,TUR,2007-10-01,59609.2,146377.7,26519.6,232506.5
Türkiye,TUR,2008-01-01,62062.1,157226.9,27500.2,246789.2
Türkiye,TUR,2008-04-01,64124.5,162156.4,27732.8,254013.8
Türkiye,TUR,2008-07-01,65185.6,160381.7,26875.5,252442.8
Türkiye,TUR,2008-10-01,65695.3,157700.8,26114.7,249510.7
Türkiye,TUR,2009-01-01,63118.8,151215.2,24498.4,238832.5
Türkiye,TUR,2009-04-01,65523.5,154826.7,26877.6,247227.8
Türkiye,TUR,2009-07-01,68388.4,158256.9,28307,254952.3
Türkiye,TUR,2009-10-01,71964.8,163954.2,29440.9,265359.9
Türkiye,TUR,2010-01-01,73656.2,167921.8,32416.6,273994.6
Türkiye,TUR,2010-04-01,76837.8,173401.7,35657.9,285897.4
Türkiye,TUR,2010-07-01,79862.4,180895.2,35929.6,296687.3
Türkiye,TUR,2010-10-01,83874.5,187241.3,39969.4,311085.2
Türkiye,TUR,2011-01-01,86763.8,203449.1,40274.1,330487
Türkiye,TUR,2011-04-01,90471.5,209889.7,43499.9,343861.1
Türkiye,TUR,2011-07-01,95214.8,217527.3,45613.6,358355.7
Türkiye,TUR,2011-10-01,99039.3,230800.1,42384.4,372223.8
Türkiye,TUR,2012-01-01,101724.4,229202.3,44957.8,375884.5
Türkiye,TUR,2012-04-01,108235.2,236844,45405,390484.2
Türkiye,TUR,2012-07-01,112548.4,239669.4,47774.5,399992.3
Türkiye,TUR,2012-10-01,116069.7,248039.9,51008.7,415118.2
Türkiye,TUR,2013-01-01,119258.6,254110.7,55514.9,428884.2
Türkiye,TUR,2013-04-01,124394.1,270451.5,58106.8,452952.4
Türkiye,TUR,2013-07-01,129589.5,280040.8,57728.4,467358.7
Türkiye,TUR,2013-10-01,133116.6,282869.2,58246.3,474232.1
Türkiye,TUR,2014-01-01,140295.8,305544.1,54584.5,500424.3
Türkiye,TUR,2014-04-01,144476.7,296830.3,57643.3,498950.3
Türkiye,TUR,2014-07-01,150100.8,311198.2,60027.8,521326.7
Türkiye,TUR,2014-10-01,155684.7,317366,61145.7,534196.4
Türkiye,TUR,2015-01-01,160519.3,326846.4,68287.2,555652.9
Türkiye,TUR,2015-04-01,166132.3,345714.9,66492.8,578339.9
Türkiye,TUR,2015-07-01,175073.1,354141.3,68933.1,598147.5
Türkiye,TUR,2015-10-01,182004,367579,69217.9,618801
Türkiye,TUR,2016-01-01,202069.3,355830.5,70938.6,628838.4
Türkiye,TUR,2016-04-01,208348.3,370237.4,68724.9,647310.7
Türkiye,TUR,2016-07-01,210362.9,355649.6,69079.7,635092.1
Türkiye,TUR,2016-10-01,219424.6,410897.6,84996.3,715318.5
Türkiye,TUR,2017-01-01,223162.3,428980.2,74137.8,726280.4
Türkiye,TUR,2017-04-01,231279.4,446359.8,79126.3,756765.4
Türkiye,TUR,2017-07-01,240779.5,472593.8,84593.3,797966.5
Türkiye,TUR,2017-10-01,251793.4,510420.3,90478.2,852691.9
Türkiye,TUR,2018-01-01,265124.1,527729.1,89427.8,882281
Türkiye,TUR,2018-04-01,274376.9,552454.9,90296.1,917127.9
Türkiye,TUR,2018-07-01,288898.1,607017.3,93028.3,988943.6
Türkiye,TUR,2018-10-01,300622.6,589574.5,82616,972813.1
Türkiye,TUR,2019-01-01,316676,616542,89945.9,1023164
Türkiye,TUR,2019-04-01,331571.7,631963.9,96361.3,1059897
Türkiye,TUR,2019-07-01,343722.2,652825,100401.4,1096948
Türkiye,TUR,2019-10-01,358579.1,673360.8,105860.6,1137800
Türkiye,TUR,2020-01-01,368265.1,708833.7,105945.4,1183044
Türkiye,TUR,2020-04-01,333060.5,650355.2,93692.5,1077108
Türkiye,TUR,2020-07-01,376334.1,826656,141811.3,1344801
Türkiye,TUR,2020-10-01,400968.2,894059.1,148586.9,1443614
Türkiye,TUR,2021-01-01,427614.9,964072.6,154285.2,1545973
Türkiye,TUR,2021-04-01,452755.6,1048549.2,144751.1,1646056
Türkiye,TUR,2021-07-01,512245.7,1171448.9,172431,1856126
Türkiye,TUR,2021-10-01,553604.1,1455767.4,198616.1,2207988
Türkiye,TUR,2022-01-01,681410.2,1825861.6,290660.5,2797932
Türkiye,TUR,2022-04-01,748818.2,2441672.8,361350.9,3551842
Türkiye,TUR,2022-07-01,997214.7,2692502.9,399191.8,4088909
Türkiye,TUR,2022-10-01,1108436.9,3039330.1,425325.4,4573092
Türkiye,TUR,2023-01-01,1461593.9,3204364,451367,5117325
Türkiye,TUR,2023-04-01,1683409.3,3574004.5,563833.1,5821247
Türkiye,TUR,2023-07-01,2056383.7,4522738.7,835041.9,7414164
Türkiye,TUR,2023-10-01,2459929.9,4924204.2,808851.7,8192986
Türkiye,TUR,2024-01-01,3015923.9,5582030.6,954738.1,9552693
Türkiye,TUR,2024-04-01,3597168.4,5705823.1,1053238.9,10356230
United Kingdom,GBR,1995-01-01,94179,91947,22531,208657
United Kingdom,GBR,1995-04-01,95342,91812,23594,210748
United Kingdom,GBR,1995-07-01,96319,94726,23571,214616
United Kingdom,GBR,1995-10-01,97785,95973,24066,217824
United Kingdom,GBR,1996-01-01,98646,98672,24115,221433
United Kingdom,GBR,1996-04-01,99949,101991,24247,226187
United Kingdom,GBR,1996-07-01,101405,103997,24510,229912
United Kingdom,GBR,1996-10-01,102246,105382,24833,232461
United Kingdom,GBR,1997-01-01,105582,102202,24965,232749
United Kingdom,GBR,1997-04-01,108316,101120,26562,235998
United Kingdom,GBR,1997-07-01,110520,106365,26503,243388
United Kingdom,GBR,1997-10-01,111446,102402,27422,241270
United Kingdom,GBR,1998-01-01,111626,107031,27301,245958
United Kingdom,GBR,1998-04-01,113715,106243,28123,248081
United Kingdom,GBR,1998-07-01,115859,105826,28875,250560
United Kingdom,GBR,1998-10-01,116554,108751,28597,253902
United Kingdom,GBR,1999-01-01,120147,106052,29704,255903
United Kingdom,GBR,1999-04-01,122794,105626,29984,258404
United Kingdom,GBR,1999-07-01,125055,105496,31053,261604
United Kingdom,GBR,1999-10-01,126844,108985,31508,267337
United Kingdom,GBR,2000-01-01,128481,111677,32147,272305
United Kingdom,GBR,2000-04-01,131216,109843,32857,273916
United Kingdom,GBR,2000-07-01,134169,109179,32826,276174
United Kingdom,GBR,2000-10-01,137679,108293,32385,278357
United Kingdom,GBR,2001-01-01,141106,109412,32371,282889
United Kingdom,GBR,2001-04-01,140525,112867,33336,286728
United Kingdom,GBR,2001-07-01,141467,112996,33703,288166
United Kingdom,GBR,2001-10-01,142720,112459,33173,288352
United Kingdom,GBR,2002-01-01,143625,114614,34247,292486
United Kingdom,GBR,2002-04-01,143881,117280,34355,295516
United Kingdom,GBR,2002-07-01,144998,119658,34574,299230
United Kingdom,GBR,2002-10-01,147130,122684,34393,304207
United Kingdom,GBR,2003-01-01,149254,123340,34891,307485
United Kingdom,GBR,2003-04-01,150518,126516,35914,312948
United Kingdom,GBR,2003-07-01,154321,127785,35357,317463
United Kingdom,GBR,2003-10-01,156755,126522,37161,320438
United Kingdom,GBR,2004-01-01,160148,124516,38114,322778
United Kingdom,GBR,2004-04-01,160832,131188,37712,329732
United Kingdom,GBR,2004-07-01,164317,129651,37624,331592
United Kingdom,GBR,2004-10-01,167556,132861,38118,338535
United Kingdom,GBR,2005-01-01,170998,132100,38156,341254
United Kingdom,GBR,2005-04-01,171013,139299,38179,348491
United Kingdom,GBR,2005-07-01,174114,138648,39239,352001
United Kingdom,GBR,2005-10-01,174749,143468,38786,357003
United Kingdom,GBR,2006-01-01,180414,140804,39995,361213
United Kingdom,GBR,2006-04-01,180032,147235,39775,367042
United Kingdom,GBR,2006-07-01,182937,147194,40752,370883
United Kingdom,GBR,2006-10-01,187819,143325,41756,372900
United Kingdom,GBR,2007-01-01,192052,141735,43171,376958
United Kingdom,GBR,2007-04-01,193219,150453,42472,386144
United Kingdom,GBR,2007-07-01,197538,148743,43010,389291
United Kingdom,GBR,2007-10-01,197340,152305,42599,392244
United Kingdom,GBR,2008-01-01,201331,153087,43382,397800
United Kingdom,GBR,2008-04-01,199090,157207,44388,400685
United Kingdom,GBR,2008-07-01,198218,159924,41852,399994
United Kingdom,GBR,2008-10-01,197117,158206,39798,395121
United Kingdom,GBR,2009-01-01,194354,154900,37620,386874
United Kingdom,GBR,2009-04-01,197085,150698,38770,386553
United Kingdom,GBR,2009-07-01,196446,151804,40346,388596
United Kingdom,GBR,2009-10-01,199173,146666,40940,386779
United Kingdom,GBR,2010-01-01,200443,151321,44412,396176
United Kingdom,GBR,2010-04-01,200731,151682,48810,401223
United Kingdom,GBR,2010-07-01,202704,156485,45176,404365
United Kingdom,GBR,2010-10-01,202848,158540,45401,406789
United Kingdom,GBR,2011-01-01,207767,157171,49868,414806
United Kingdom,GBR,2011-04-01,205943,157050,49371,412364
United Kingdom,GBR,2011-07-01,205022,159814,51279,416115
United Kingdom,GBR,2011-10-01,205474,163491,50340,419305
United Kingdom,GBR,2012-01-01,208435,164364,51741,424540
United Kingdom,GBR,2012-04-01,209836,164723,50380,424939
United Kingdom,GBR,2012-07-01,210147,169204,51613,430964
United Kingdom,GBR,2012-10-01,211350,169047,52875,433272
United Kingdom,GBR,2013-01-01,212148,172797,53338,438283
United Kingdom,GBR,2013-04-01,219312,169557,53226,442095
United Kingdom,GBR,2013-07-01,219821,173354,55625,448800
United Kingdom,GBR,2013-10-01,221641,175039,55503,452183
United Kingdom,GBR,2014-01-01,223886,176626,57171,457683
United Kingdom,GBR,2014-04-01,223091,182194,56264,461549
United Kingdom,GBR,2014-07-01,222677,190821,57126,470624
United Kingdom,GBR,2014-10-01,225203,189768,57687,472658
United Kingdom,GBR,2015-01-01,228319,188466,57895,474680
United Kingdom,GBR,2015-04-01,229937,189177,57477,476591
United Kingdom,GBR,2015-07-01,232449,188205,59270,479924
United Kingdom,GBR,2015-10-01,233816,192382,59058,485256
United Kingdom,GBR,2016-01-01,236174,193184,60325,489683
United Kingdom,GBR,2016-04-01,240371,193849,59490,493710
United Kingdom,GBR,2016-07-01,242405,197778,60618,500801
United Kingdom,GBR,2016-10-01,242665,203161,61625,507451
United Kingdom,GBR,2017-01-01,246292,205219,62303,513814
United Kingdom,GBR,2017-04-01,249775,205697,62184,517656
United Kingdom,GBR,2017-07-01,250792,206271,64194,521257
United Kingdom,GBR,2017-10-01,252516,213377,63862,529755
United Kingdom,GBR,2018-01-01,257962,210046,63123,531131
United Kingdom,GBR,2018-04-01,257470,212927,65310,535707
United Kingdom,GBR,2018-07-01,261665,213418,65122,540205
United Kingdom,GBR,2018-10-01,264858,214820,65583,545261
United Kingdom,GBR,2019-01-01,267871,215048,66141,549060
United Kingdom,GBR,2019-04-01,272866,216990,66248,556104
United Kingdom,GBR,2019-07-01,273460,222673,66866,562999
United Kingdom,GBR,2019-10-01,273342,226135,66281,565758
United Kingdom,GBR,2020-01-01,273534,219781,62576,555891
United Kingdom,GBR,2020-04-01,265787,214279,-3906,476160
United Kingdom,GBR,2020-07-01,273277,225702,34827,533806
United Kingdom,GBR,2020-10-01,280370,217590,39669,537629
United Kingdom,GBR,2021-01-01,280785,221264,35943,537992
United Kingdom,GBR,2021-04-01,288452,232707,47362,568521
United Kingdom,GBR,2021-07-01,291551,230923,59331,581805
United Kingdom,GBR,2021-10-01,293835,234850,68397,597082
United Kingdom,GBR,2022-01-01,301896,238186,70264,610346
United Kingdom,GBR,2022-04-01,307909,245238,72320,625467
United Kingdom,GBR,2022-07-01,313480,248546,74527,636553
United Kingdom,GBR,2022-10-01,320299,268409,65354,654062
United Kingdom,GBR,2023-01-01,328581,280397,58045,667939
United Kingdom,GBR,2023-04-01,335810,271584,72376,680492
United Kingdom,GBR,2023-07-01,338198,271636,75983,685669
United Kingdom,GBR,2023-10-01,341236,269374,76091,685929
United Kingdom,GBR,2024-01-01,345513,274703,76097,695527
United Kingdom,GBR,2024-04-01,348647,276979,78064,702893
United Kingdom,GBR,2024-07-01,351596,280156,77848,708796
United States,USA,1959-01-01,70003,47924,9655.5,127582.5
United States,USA,1959-04-01,71077.8,49744.5,9841,130663.3
United States,USA,1959-07-01,72367.2,48732.8,10158.5,131258.5
United States,USA,1959-10-01,72664.5,49146.5,10339,132150
United States,USA,1960-01-01,74853.2,50140.8,10668,135662
United States,USA,1960-04-01,74888.9,49614.3,10766.8,135270
United States,USA,1960-07-01,75760.4,49687.3,10953.3,136401
United States,USA,1960-10-01,74629.49999999999,49406.8,11013,135049.3
United States,USA,1961-01-01,75513.2,49690.3,11051,136254.5
United States,USA,1961-04-01,76570.19999999998,51202.3,11113.8,138886.3
United States,USA,1961-07-01,78245,52400,11271,141916
United States,USA,1961-10-01,79321.9,54312.8,11518.3,145153
United States,USA,1962-01-01,81771.29999999999,54954,11778,148503.3
United States,USA,1962-04-01,82954,55257,11880.5,150091.5
United States,USA,1962-07-01,83983.99999999999,56104.8,12168,152256.8
United States,USA,1962-10-01,83558,57229.5,12282.5,153070
United States,USA,1963-01-01,85134.7,57790,12493.3,155418
United States,USA,1963-04-01,85833,58914.5,12690.5,157438
United States,USA,1963-07-01,88425.2,59780,12905.8,161111
United States,USA,1963-10-01,89616.5,60805.5,13062.5,163484.5
United States,USA,1964-01-01,91937.9,62281.8,13235.8,167455.5
United States,USA,1964-04-01,93155.7,63046.3,13466.5,169668.5
United States,USA,1964-07-01,95249.19999999998,63950.3,13808.3,173007.8
United States,USA,1964-10-01,95639.79999999999,64660.5,14029.5,174329.8
United States,USA,1965-01-01,97640.7,67491.8,14315,179447.5
United States,USA,1965-04-01,99357.49999999999,68848.3,14342,182547.8
United States,USA,1965-07-01,102938.79999999999,70010,14382,187330.8
United States,USA,1965-10-01,106213.99999999999,72087.3,14663,192964.3
United States,USA,1966-01-01,109872.4,74610.8,14450.3,198933.5
United States,USA,1966-04-01,112070.49999999999,74450,14724.8,201245.3
United States,USA,1966-07-01,115221.7,74766.8,14921,204909.5
United States,USA,1966-10-01,117144.5,76015,15166,208325.5
United States,USA,1967-01-01,119337.5,76312,15393,211042.5
United States,USA,1967-04-01,119730.29999999999,76775.5,15740,212245.8
United States,USA,1967-07-01,121928,78114.8,16265.5,216308.3
United States,USA,1967-10-01,124124.79999999999,79507.5,16727.5,220359.8
United States,USA,1968-01-01,129029.2,80984.8,17332.8,227346.8
United States,USA,1968-04-01,132715.2,83065.8,17805,233586
United States,USA,1968-07-01,134839.2,84498.8,18368.3,237706.3
United States,USA,1968-10-01,137287.5,85993,18727,242007.5
United States,USA,1969-01-01,140686,87435.8,19062.3,248334.3
United States,USA,1969-04-01,144174.3,88066,19609.3,252255
United States,USA,1969-07-01,148353.3,88624,20137.3,257489
United States,USA,1969-10-01,151223.8,88147.8,20513.3,259536.8
United States,USA,1970-01-01,153732.5,87101,20932.5,262800
United States,USA,1970-04-01,155052.5,88983,21428.8,266843.8
United States,USA,1970-07-01,157042.8,90883.8,21943,271514.8
United States,USA,1970-10-01,157496,91037.5,22331.8,272152
United States,USA,1971-01-01,161970,95269.8,23222,283789
United States,USA,1971-04-01,164943.3,97521.5,23533.8,289067.8
United States,USA,1971-07-01,167522,99550.5,24290.5,294418.8
United States,USA,1971-10-01,170538.5,102198.5,24771.8,297574.3
United States,USA,1972-01-01,177088.5,104705.3,24614.3,307652.3
United States,USA,1972-04-01,180618.3,106504.3,25145.8,316592.3
United States,USA,1972-07-01,183936,111062,25421.8,322641.5
United States,USA,1972-10-01,189691.5,117054.8,26110.3,332226
United States,USA,1973-01-01,196355.8,119185.3,27164,344372.5
United States,USA,1973-04-01,200806.8,121450.5,27620.3,353471.8
United States,USA,1973-07-01,205105,124314.5,28420,358459.5
United States,USA,1973-10-01,210427.5,129595,28785.8,369072.3
United States,USA,1974-01-01,214589,128885.3,29312.5,372802.3
United States,USA,1974-04-01,219627.8,130169.8,30294,382514
United States,USA,1974-07-01,225054.5,133089,30970.5,390006.5
United States,USA,1974-10-01,228465,136305.5,31018,399919.8
United States,USA,1975-01-01,229605.8,139424.8,31150.3,404029
United States,USA,1975-04-01,232804.5,144501.5,32186.8,412963.3
United States,USA,1975-07-01,239008.3,152786.8,33408.8,427455
United States,USA,1975-10-01,245855.5,156768.8,34052.3,440457.8
United States,USA,1976-01-01,253688,162627.8,34134.5,455121.8
United States,USA,1976-04-01,258885.3,163960,35005,463083
United States,USA,1976-07-01,264603,167039,35656.3,471639.5
United States,USA,1976-10-01,271207.8,169485,36467.3,483568.3
United States,USA,1977-01-01,278335.3,174637.3,37254,497162
United States,USA,1977-04-01,287588.3,183170.8,38043,513977.3
United States,USA,1977-07-01,295542.8,190145.5,38779,529618.3
United States,USA,1977-10-01,304421,195974.5,38488,541067.5
United States,USA,1978-01-01,312752.5,197682,39558,550690
United States,USA,1978-04-01,324806.5,211417.5,41172.8,582908.3
United States,USA,1978-07-01,334239.5,216869.3,40355.8,598763.3
United States,USA,1978-10-01,345064.3,223481.3,40875.5,619237.3
United States,USA,1979-01-01,355646.8,227789,42022.3,631652.5
United States,USA,1979-04-01,363705,231422.5,42429.3,647811.8
United States,USA,1979-07-01,374197.8,234893.3,43192.5,666891.3
United States,USA,1979-10-01,383752.5,239352.3,43926,680970.8
United States,USA,1980-01-01,393423,242011.5,45078.3,697460.5
United States,USA,1980-04-01,399817,238786.5,46818,699338
United States,USA,1980-07-01,407174.3,250207.8,48555.5,714120.8
United States,USA,1980-10-01,421931.3,269156.3,50078.3,746389.3
United States,USA,1981-01-01,434942,276211.5,55071.5,781051.5
United States,USA,1981-04-01,443726.5,281854.5,56198,790633
United States,USA,1981-07-01,453810.3,297565.3,56586.5,815152.3
United States,USA,1981-10-01,460202,296853.8,56315,820204.5
United States,USA,1982-01-01,466217.3,295963.3,55851.3,818575.5
United States,USA,1982-04-01,471139.5,304377.8,56164.5,832993
United States,USA,1982-07-01,476236.3,306787.8,57184.3,841580.5
United States,USA,1982-10-01,479581.3,308920.5,56716,850640.3
United States,USA,1983-01-01,486848.5,316166.8,57691,868353.3
United States,USA,1983-04-01,496617.8,325128,59913.8,894712
United States,USA,1983-07-01,507451.3,334621.5,61324.5,922294.8
United States,USA,1983-10-01,521743.5,346631.5,63047.8,948676.5
United States,USA,1984-01-01,536018.3,365411,65105,977013.5
United States,USA,1984-04-01,548843.3,375180.5,66688,1002400.3
United States,USA,1984-07-01,560454.3,381821.5,67823,1021062.5
United States,USA,1984-10-01,570767,388989.5,69092,1037137.8
United States,USA,1985-01-01,580933.8,396839.3,69982,1057542
United States,USA,1985-04-01,590965.5,399944.5,71176.8,1073721.8
United States,USA,1985-07-01,601658,407164.8,72629.5,1096693.3
United States,USA,1985-10-01,613982.3,406644.5,72984.8,1111023.5
United States,USA,1986-01-01,623259,413042,73597.5,1126973.5
United States,USA,1986-04-01,629753.5,413618.8,73822,1136335
United States,USA,1986-07-01,639224,414409.3,75176,1151917.3
United States,USA,1986-10-01,651608.8,416391.3,75882.5,1164406.8
United States,USA,1987-01-01,662340.3,423838.3,76938.5,1180539
United States,USA,1987-04-01,673391.8,437974.8,78481.5,1201540
United States,USA,1987-07-01,685360.8,450659.3,80268,1221138.8
United States,USA,1987-10-01,702668,458115.3,81575,1251998.5
United States,USA,1988-01-01,714618.3,468720,83714,1268343
United States,USA,1988-04-01,731013.5,477430.3,85664.5,1297509
United States,USA,1988-07-01,744139.5,490173,87072.3,1320708.8
United States,USA,1988-10-01,759081.8,503474.8,88511.8,1349877.3
United States,USA,1989-01-01,770031.5,512680.5,90764,1377813.3
United States,USA,1989-04-01,778943.5,514166.5,92524,1403115.8
United States,USA,1989-07-01,789079.8,518260.8,94210.8,1423841.3
United States,USA,1989-10-01,802831.8,516319,93939.5,1436809.3
United States,USA,1990-01-01,818730.3,525122.3,98105.8,1468175.3
United States,USA,1990-04-01,834228.3,533871.5,98125,1490007
United States,USA,1990-07-01,843708.8,534083,99955.3,1503779
United States,USA,1990-10-01,846012.5,534035.3,101810.8,1501183.3
United States,USA,1991-01-01,847467,541582.8,104218,1508794.5
United States,USA,1991-04-01,857568.3,544969.8,106084.8,1531715.5
United States,USA,1991-07-01,868182,547922.8,108441.5,1551484.3
United States,USA,1991-10-01,880048,548073.3,110858.5,1566135
United States,USA,1992-01-01,899666.5,559550.8,111957.5,1590775.5
United States,USA,1992-04-01,913725,567110,112999,1617690.8
United States,USA,1992-07-01,922848.5,570005.8,113896,1641660.3
United States,USA,1992-10-01,934972.3,583650.5,114434,1670200.8
United States,USA,1993-01-01,937169,585762,113570.3,1682364.8
United States,USA,1993-04-01,950881.8,600186,114998.3,1702234.8
United States,USA,1993-07-01,959350.3,603132.3,116801.3,1720524.5
United States,USA,1993-10-01,973208.3,626998.3,121076,1753434.5
United States,USA,1994-01-01,979326,635256.8,124474,1778913
United States,USA,1994-04-01,998903.8,647645.8,128004.8,1811732.8
United States,USA,1994-07-01,1008942.8,662876.5,129641.3,1832768.8
United States,USA,1994-10-01,1023034,679276.8,130604.5,1863822
United States,USA,1995-01-01,1034620.3,685525.5,130339.3,1880572.3
United States,USA,1995-04-01,1044234.5,696261,129744.8,1895249.3
United States,USA,1995-07-01,1055947.3,715723.5,130949.8,1920781.3
United States,USA,1995-10-01,1067374.5,724815,132056.8,1943146.5
United States,USA,1996-01-01,1079602,741734,133728.8,1967117
United States,USA,1996-04-01,1097893,758353.5,135562.3,2008210
United States,USA,1996-07-01,1113832,766219,136640.3,2032852
United States,USA,1996-10-01,1129740.3,783200.8,139587.3,2064942.8
United States,USA,1997-01-01,1149141.8,798011,140335,2090663.8
United States,USA,1997-04-01,1166079.8,808439.5,144187.3,2129706.3
United States,USA,1997-07-01,1185829.5,830617.3,145787,2165705.8
United States,USA,1997-10-01,1212170,839208.8,147494.8,2191476.8
United States,USA,1998-01-01,1236595.5,838187.3,148810.8,2216620
United States,USA,1998-04-01,1258188,853307.3,150128.3,2242424.8
United States,USA,1998-07-01,1279866.3,871277,151560.8,2280274.3
United States,USA,1998-10-01,1301052,877633.3,152604.5,2323497.8
United States,USA,1999-01-01,1323746.5,893993.5,153770.3,2352920.5
United States,USA,1999-04-01,1337874.3,898580,155510.3,2381552.5
United States,USA,1999-07-01,1357613.8,908215.8,158138.5,2421656.5
United States,USA,1999-10-01,1390697.8,921390.3,160956.5,2475042.3
United States,USA,2000-01-01,1439087.3,936558,163370.8,2500544.8
United States,USA,2000-04-01,1449823,956555.3,165460.8,2561930
United States,USA,2000-07-01,1477864.3,966363.5,166360.3,2579541.3
United States,USA,2000-10-01,1487854.8,969891.8,167523.8,2608936
United States,USA,2001-01-01,1514476.3,988142.3,167237,2617557.8
