reference_area,ref_area,Adjustment,time,cpi
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1967-01-01,20.50408
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1967-04-01,20.53059
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1967-07-01,20.74928
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1967-10-01,20.90833
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1968-01-01,21.02099
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1968-04-01,21.10051
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1968-07-01,21.30595
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1968-10-01,21.55115
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1969-01-01,21.65056
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1969-04-01,21.77647
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1969-07-01,21.99516
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1969-10-01,22.17409
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1970-01-01,22.47894
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1970-04-01,22.691
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1970-07-01,23.02236
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1970-10-01,23.23442
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1971-01-01,23.45311
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1971-04-01,23.69169
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1971-07-01,24.16883
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1971-10-01,24.41404
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1972-01-01,24.7984
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1972-04-01,25.12313
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1972-07-01,25.6798
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1972-10-01,26.20996
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1973-01-01,26.76001
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1973-04-01,27.07148
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1973-07-01,27.44259
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1973-10-01,28.20471
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1974-01-01,29.03309
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1974-04-01,29.74218
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1974-07-01,30.19282
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1974-10-01,30.93505
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1975-01-01,31.75018
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1975-04-01,32.27371
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1975-07-01,32.85689
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1975-10-01,33.14848
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1976-01-01,34.11603
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1976-04-01,34.71246
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1976-07-01,35.18298
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1976-10-01,35.53422
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1977-01-01,36.28307
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1977-04-01,36.68732
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1977-07-01,37.09157
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1977-10-01,37.15122
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1978-01-01,37.68801
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1978-04-01,38.01936
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1978-07-01,38.3242
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1978-10-01,38.44349
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1979-01-01,39.0333
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1979-04-01,39.24537
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1979-07-01,39.71588
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1979-10-01,40.13339
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1980-01-01,41.10094
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1980-04-01,41.77689
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1980-07-01,42.47936
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1980-10-01,42.77758
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1981-01-01,43.96382
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1981-04-01,44.6199
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1981-07-01,45.27597
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1981-10-01,45.71336
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1982-01-01,46.60801
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1982-04-01,47.27071
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1982-07-01,47.61532
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1982-10-01,47.84064
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1983-01-01,48.43045
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1983-04-01,48.5166
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1983-07-01,49.09315
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1983-10-01,49.61669
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1984-01-01,51.19393
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1984-04-01,51.45238
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1984-07-01,51.89639
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1984-10-01,52.19461
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1985-01-01,52.96335
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1985-04-01,53.30795
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1985-07-01,53.45375
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1985-10-01,53.60617
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1986-01-01,54.23574
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1986-04-01,54.09657
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1986-07-01,54.32189
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1986-10-01,54.31527
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1987-01-01,54.39479
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1987-04-01,54.83217
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1987-07-01,55.55452
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1987-10-01,55.2298
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1988-01-01,55.55452
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1988-04-01,55.78647
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1988-07-01,56.62148
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1988-10-01,56.26361
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1989-01-01,56.82029
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1989-04-01,57.23779
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1989-07-01,58.09268
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1989-10-01,57.83422
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1990-01-01,58.55657
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1990-04-01,58.97408
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1990-07-01,60.00127
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1990-10-01,59.95488
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1991-01-01,60.54469
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1991-04-01,61.02184
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1991-07-01,62.09542
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1991-10-01,61.75081
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1992-01-01,62.98344
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1992-04-01,63.50698
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1992-07-01,64.52091
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1992-10-01,64.26909
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1993-01-01,65.42882
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1993-04-01,65.85958
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1993-07-01,66.7476
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1993-10-01,66.51566
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1994-01-01,67.45007
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1994-04-01,67.79468
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1994-07-01,68.76885
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1994-10-01,68.35135
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1995-01-01,69.11346
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1995-04-01,69.51108
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1995-07-01,70.21355
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1995-10-01,69.63699
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1996-01-01,70.28645
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1996-04-01,70.6178
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1996-07-01,71.55884
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1996-10-01,71.19435
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1997-01-01,71.62511
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1997-04-01,71.81066
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1997-07-01,71.83054
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1997-10-01,72.09563
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1998-01-01,72.38059
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1998-04-01,72.54626
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1998-07-01,72.46674
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1998-10-01,72.61916
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1999-01-01,72.71857
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1999-04-01,72.81135
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1999-07-01,72.80472
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,1999-10-01,73.32825
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2000-01-01,73.86505
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2000-04-01,74.34882
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2000-07-01,74.88561
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2000-10-01,75.40253
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2001-01-01,75.91901
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2001-04-01,76.64039
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2001-07-01,76.83939
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2001-10-01,77.01352
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2002-01-01,77.41152
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2002-04-01,78.00852
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2002-07-01,78.15778
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2002-10-01,78.38165
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2003-01-01,78.77966
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2003-04-01,78.92891
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2003-07-01,79.15279
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2003-10-01,79.32691
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2004-01-01,79.84929
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2004-04-01,80.49604
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2004-07-01,80.86917
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2004-10-01,81.49105
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2005-01-01,82.16676
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2005-04-01,82.49686
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2005-07-01,82.66191
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2005-10-01,82.79945
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2006-01-01,83.10204
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2006-04-01,83.84476
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2006-07-01,83.9548
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2006-10-01,83.9823
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2007-01-01,84.47745
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2007-04-01,85.44023
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2007-07-01,85.57777
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2007-10-01,86.65059
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2008-01-01,87.28328
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2008-04-01,88.52114
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2008-07-01,88.76871
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2008-10-01,88.57616
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2009-01-01,88.24606
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2009-04-01,88.76871
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2009-07-01,88.79623
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2009-10-01,89.12632
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2010-01-01,89.48392
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2010-04-01,90.50172
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2010-07-01,90.39169
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2010-10-01,90.99687
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2011-01-01,92.05515
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2011-04-01,93.50104
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2011-07-01,93.59141
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2011-10-01,94.10349
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2012-01-01,94.43484
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2012-04-01,95.57951
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2012-07-01,95.79037
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2012-10-01,96.72417
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2013-01-01,96.78442
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2013-04-01,97.62785
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2013-07-01,97.53749
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2013-10-01,98.23031
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2014-01-01,98.32068
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2014-04-01,99.34486
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2014-07-01,99.16412
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2014-10-01,99.61596
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2015-01-01,99.1584
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2015-04-01,100.3583
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2015-07-01,100.0917
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2015-10-01,100.3916
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2016-01-01,100.125
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2016-04-01,100.9249
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2016-07-01,100.7916
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2016-10-01,101.7249
Austria,AUT,Neither seasonally adjusted nor calendar adjusted,2017-01-01,102.1581
