reference_area,ref_area,series,decade,var,value
Slovenia,SVN,contr_relative,2000-09,mean,0.3311331290373432
Slovenia,SVN,contr_relative,2000-09,sd,10.930916291393432
Slovenia,SVN,contr_relative,2010-19,mean,5.881352089035086
Slovenia,SVN,contr_relative,2010-19,sd,26.74939479400774
Slovenia,SVN,contr_relative,2020-,mean,-0.398881893061642
Slovenia,SVN,contr_relative,2020-,sd,4.1361160540310635
Slovenia,SVN,contr_total,1990-99,mean,8.549362433934899
Slovenia,SVN,contr_total,1990-99,sd,2.107751607631228
Slovenia,SVN,contr_total,2000-09,mean,4.728965416464019
Slovenia,SVN,contr_total,2000-09,sd,2.3612148023671335
Slovenia,SVN,contr_total,2010-19,mean,1.0903119779849653
Slovenia,SVN,contr_total,2010-19,sd,0.9493994196584464
Slovenia,SVN,contr_total,2020-,mean,6.256838467706556
Slovenia,SVN,contr_total,2020-,sd,3.6820707727716626
Slovenia,SVN,contr_unit_labor_cost,1990-99,mean,3.001457317848955
Slovenia,SVN,contr_unit_labor_cost,1990-99,sd,1.2022141448673618
Slovenia,SVN,contr_unit_labor_cost,2000-09,mean,2.6834272174344327
Slovenia,SVN,contr_unit_labor_cost,2000-09,sd,1.7308986115216032
Slovenia,SVN,contr_unit_labor_cost,2010-19,mean,0.3883028809325873
Slovenia,SVN,contr_unit_labor_cost,2010-19,sd,0.9791066544009849
Slovenia,SVN,contr_unit_labor_cost,2020-,mean,2.9165943394174056
Slovenia,SVN,contr_unit_labor_cost,2020-,sd,2.627378817069405
Slovenia,SVN,contr_unit_profit,1990-99,mean,3.971748861261499
Slovenia,SVN,contr_unit_profit,1990-99,sd,1.5048854071470514
Slovenia,SVN,contr_unit_profit,2000-09,mean,1.7056863645362248
Slovenia,SVN,contr_unit_profit,2000-09,sd,1.2927156446240704
Slovenia,SVN,contr_unit_profit,2010-19,mean,0.37862410684059844
Slovenia,SVN,contr_unit_profit,2010-19,sd,0.8293619649144847
Slovenia,SVN,contr_unit_profit,2020-,mean,2.079355782792056
Slovenia,SVN,contr_unit_profit,2020-,sd,3.075801517624041
Slovenia,SVN,contr_unit_tax,1990-99,mean,1.576156254824446
Slovenia,SVN,contr_unit_tax,1990-99,sd,0.7330611044007928
Slovenia,SVN,contr_unit_tax,2000-09,mean,0.3398518344933621
Slovenia,SVN,contr_unit_tax,2000-09,sd,0.81992698425517
Slovenia,SVN,contr_unit_tax,2010-19,mean,0.3233849902117796
Slovenia,SVN,contr_unit_tax,2010-19,sd,0.4691894187207869
Slovenia,SVN,contr_unit_tax,2020-,mean,1.2608883454970945
Slovenia,SVN,contr_unit_tax,2020-,sd,3.7441524812592535
Slovenia,SVN,gdp,1990-99,mean,3441.385
Slovenia,SVN,gdp,1990-99,sd,590.2569318124367
Slovenia,SVN,gdp,2000-09,mean,7111.1525
Slovenia,SVN,gdp,2000-09,sd,1565.7656940652196
Slovenia,SVN,gdp,2010-19,mean,9925.5925
Slovenia,SVN,gdp,2010-19,sd,1073.1418529760986
Slovenia,SVN,gdp,2020-,mean,14012.805555555555
Slovenia,SVN,gdp,2020-,sd,1871.3325508443636
Slovenia,SVN,inflation_cpi,1990-99,mean,8.069194232115859
Slovenia,SVN,inflation_cpi,1990-99,sd,1.687272096972913
Slovenia,SVN,inflation_cpi,2000-09,mean,4.901054665159546
Slovenia,SVN,inflation_cpi,2000-09,sd,2.7283826089978223
Slovenia,SVN,inflation_cpi,2010-19,mean,1.239042363325289
Slovenia,SVN,inflation_cpi,2010-19,sd,1.0201682750863224
Slovenia,SVN,inflation_cpi,2020-,mean,4.361887564332215
Slovenia,SVN,inflation_cpi,2020-,sd,3.947181579943035
Slovenia,SVN,inflation_def,1990-99,mean,8.32501906504723
Slovenia,SVN,inflation_def,1990-99,sd,2.1517515607297963
Slovenia,SVN,inflation_def,2000-09,mean,4.634160147230343
Slovenia,SVN,inflation_def,2000-09,sd,2.349897537180989
Slovenia,SVN,inflation_def,2010-19,mean,1.1029429992457018
Slovenia,SVN,inflation_def,2010-19,sd,0.908412233823167
Slovenia,SVN,inflation_def,2020-,mean,4.874860149259249
Slovenia,SVN,inflation_def,2020-,sd,3.902236239443432
Slovenia,SVN,lab_comp,1990-99,mean,1744.16
Slovenia,SVN,lab_comp,1990-99,sd,242.99138256325057
Slovenia,SVN,lab_comp,2000-09,mean,3552.85
Slovenia,SVN,lab_comp,2000-09,sd,783.7967328724575
Slovenia,SVN,lab_comp,2010-19,mean,4956.435
Slovenia,SVN,lab_comp,2010-19,sd,524.130943489389
Slovenia,SVN,lab_comp,2020-,mean,7336.738888888889
Slovenia,SVN,lab_comp,2020-,sd,841.1362239389183
Slovenia,SVN,labor_share,1990-99,mean,0.5096474428109579
Slovenia,SVN,labor_share,1990-99,sd,0.018062367648552003
Slovenia,SVN,labor_share,2000-09,mean,0.49975489796044514
Slovenia,SVN,labor_share,2000-09,sd,0.009968710372369436
Slovenia,SVN,labor_share,2010-19,mean,0.49963509602188694
Slovenia,SVN,labor_share,2010-19,sd,0.011681299996230885
Slovenia,SVN,labor_share,2020-,mean,0.5251065753425129
Slovenia,SVN,labor_share,2020-,sd,0.018126079240465387
Slovenia,SVN,pc_lab_comp,1990-99,mean,10.106182329075864
Slovenia,SVN,pc_lab_comp,1990-99,sd,1.7519181406098336
Slovenia,SVN,pc_lab_comp,2000-09,mean,8.442151743747898
Slovenia,SVN,pc_lab_comp,2000-09,sd,3.9301082481028775
Slovenia,SVN,pc_lab_comp,2010-19,mean,2.7963928528264272
Slovenia,SVN,pc_lab_comp,2010-19,sd,3.790095550903806
Slovenia,SVN,pc_lab_comp,2020-,mean,7.650471332160921
Slovenia,SVN,pc_lab_comp,2020-,sd,3.11592401206402
Slovenia,SVN,pc_profits,1990-99,mean,15.490859198697459
Slovenia,SVN,pc_profits,1990-99,sd,4.742318380177452
Slovenia,SVN,pc_profits,2000-09,mean,7.845708445699259
Slovenia,SVN,pc_profits,2000-09,sd,6.910532336145738
Slovenia,SVN,pc_profits,2010-19,mean,3.018752013745704
Slovenia,SVN,pc_profits,2010-19,sd,3.6155134292643973
Slovenia,SVN,pc_profits,2020-,mean,7.709683618245051
Slovenia,SVN,pc_profits,2020-,sd,8.942994299633405
Slovenia,SVN,pc_rgdp,1990-99,mean,3.9700132087936586
Slovenia,SVN,pc_rgdp,1990-99,sd,1.4715985918293704
Slovenia,SVN,pc_rgdp,2000-09,mean,3.021057080740546
Slovenia,SVN,pc_rgdp,2000-09,sd,4.1213392603222925
Slovenia,SVN,pc_rgdp,2010-19,mean,1.9861301402455551
Slovenia,SVN,pc_rgdp,2010-19,sd,2.5544015339747665
Slovenia,SVN,pc_rgdp,2020-,mean,2.2318369818480712
Slovenia,SVN,pc_rgdp,2020-,sd,5.500371555016636
Slovenia,SVN,pc_taxes,1990-99,mean,15.778116204000478
Slovenia,SVN,pc_taxes,1990-99,sd,4.590037187795675
Slovenia,SVN,pc_taxes,2000-09,mean,5.459143891042917
Slovenia,SVN,pc_taxes,2000-09,sd,7.711058765352439
Slovenia,SVN,pc_taxes,2010-19,mean,4.490760909935515
Slovenia,SVN,pc_taxes,2010-19,sd,3.918938451774407
Slovenia,SVN,pc_taxes,2020-,mean,12.471192305575949
Slovenia,SVN,pc_taxes,2020-,sd,46.8571850749619
Slovenia,SVN,profits,1990-99,mean,1229.175
Slovenia,SVN,profits,1990-99,sd,255.8446236436647
Slovenia,SVN,profits,2000-09,mean,2631.835
Slovenia,SVN,profits,2000-09,sd,631.8418130294224
Slovenia,SVN,profits,2010-19,mean,3660.5
Slovenia,SVN,profits,2010-19,sd,395.17380791436386
Slovenia,SVN,profits,2020-,mean,5194.516666666666
Slovenia,SVN,profits,2020-,sd,694.6571928571929
Slovenia,SVN,rgdp_index,1990-99,mean,66.7893411692
Slovenia,SVN,rgdp_index,1990-99,sd,3.8765757915920975
Slovenia,SVN,rgdp_index,2000-09,mean,88.89028058305
Slovenia,SVN,rgdp_index,2000-09,sd,10.075151481834947
Slovenia,SVN,rgdp_index,2010-19,mean,102.740907461675
Slovenia,SVN,rgdp_index,2010-19,sd,7.505455201248515
Slovenia,SVN,rgdp_index,2020-,mean,122.30886806683333
Slovenia,SVN,rgdp_index,2020-,sd,6.905306314285346
Slovenia,SVN,taxes,1990-99,mean,469.4
Slovenia,SVN,taxes,1990-99,sd,97.76526667698018
Slovenia,SVN,taxes,2000-09,mean,924.075
Slovenia,SVN,taxes,2000-09,sd,161.7076195816673
Slovenia,SVN,taxes,2010-19,mean,1302.595
Slovenia,SVN,taxes,2010-19,sd,165.28000010859586
Slovenia,SVN,taxes,2020-,mean,1494.0666666666666
Slovenia,SVN,taxes,2020-,sd,379.8599633611127
Spain,ESP,contr_relative,1990-99,mean,-8.024102156311265
Spain,ESP,contr_relative,1990-99,sd,39.429942086429016
Spain,ESP,contr_relative,2000-09,mean,1.1884880364029071
Spain,ESP,contr_relative,2000-09,sd,0.7936569916565432
Spain,ESP,contr_relative,2010-19,mean,-6.155918371820214
Spain,ESP,contr_relative,2010-19,sd,28.234487849342905
Spain,ESP,contr_relative,2020-,mean,0.9235983363166872
Spain,ESP,contr_relative,2020-,sd,5.98742488085255
Spain,ESP,contr_total,1990-99,mean,2.8690473733597357
Spain,ESP,contr_total,1990-99,sd,0.5846763870459247
Spain,ESP,contr_total,2000-09,mean,3.5350663804111124
Spain,ESP,contr_total,2000-09,sd,1.146996421653275
Spain,ESP,contr_total,2010-19,mean,0.6259222334209251
Spain,ESP,contr_total,2010-19,sd,0.7003514026548137
Spain,ESP,contr_total,2020-,mean,3.9564986191513993
Spain,ESP,contr_total,2020-,sd,1.8736320203706358
Spain,ESP,contr_unit_labor_cost,1990-99,mean,1.6280697493547827
Spain,ESP,contr_unit_labor_cost,1990-99,sd,0.4382381624411476
Spain,ESP,contr_unit_labor_cost,2000-09,mean,1.7109628039949787
Spain,ESP,contr_unit_labor_cost,2000-09,sd,0.6585155990975584
Spain,ESP,contr_unit_labor_cost,2010-19,mean,-0.037309088162423294
Spain,ESP,contr_unit_labor_cost,2010-19,sd,1.0285844366263102
Spain,ESP,contr_unit_labor_cost,2020-,mean,2.105080559221362
Spain,ESP,contr_unit_labor_cost,2020-,sd,1.6434903842674091
Spain,ESP,contr_unit_profit,1990-99,mean,0.632974428438922
Spain,ESP,contr_unit_profit,1990-99,sd,1.0346433970763471
Spain,ESP,contr_unit_profit,2000-09,mean,1.6959125409657232
Spain,ESP,contr_unit_profit,2000-09,sd,0.7372707435839428
Spain,ESP,contr_unit_profit,2010-19,mean,0.13789922784017358
Spain,ESP,contr_unit_profit,2010-19,sd,0.8072247600624465
Spain,ESP,contr_unit_profit,2020-,mean,1.4460377666862307
Spain,ESP,contr_unit_profit,2020-,sd,2.398978133993531
Spain,ESP,contr_unit_tax,1990-99,mean,0.608003195566031
Spain,ESP,contr_unit_tax,1990-99,sd,0.358498171504436
Spain,ESP,contr_unit_tax,2000-09,mean,0.1281910354504107
Spain,ESP,contr_unit_tax,2000-09,sd,0.8944487522365794
Spain,ESP,contr_unit_tax,2010-19,mean,0.5253320937431749
Spain,ESP,contr_unit_tax,2010-19,sd,0.9451239000452534
Spain,ESP,contr_unit_tax,2020-,mean,0.40538029324380687
Spain,ESP,contr_unit_tax,2020-,sd,1.5548666617545273
Spain,ESP,gdp,1990-99,mean,130948.85
Spain,ESP,gdp,1990-99,sd,12597.11724029706
Spain,ESP,gdp,2000-09,mean,223926.85000000003
Spain,ESP,gdp,2000-09,sd,40631.93835569534
Spain,ESP,gdp,2010-19,mean,277312.225
Spain,ESP,gdp,2010-19,sd,19088.026576603002
Spain,ESP,gdp,2020-,mean,337953.5263157895
Spain,ESP,gdp,2020-,sd,43262.152465288
Spain,ESP,inflation_cpi,1990-99,mean,2.419204414483564
Spain,ESP,inflation_cpi,1990-99,sd,0.7546359373696988
Spain,ESP,inflation_cpi,2000-09,mean,2.9642837162765634
Spain,ESP,inflation_cpi,2000-09,sd,1.2927808465331319
Spain,ESP,inflation_cpi,2010-19,mean,1.2340461207919446
Spain,ESP,inflation_cpi,2010-19,sd,1.2964438501891813
Spain,ESP,inflation_cpi,2020-,mean,3.5601366109452006
Spain,ESP,inflation_cpi,2020-,sd,3.18085639704546
Spain,ESP,inflation_def,1990-99,mean,2.8125812452590133
Spain,ESP,inflation_def,1990-99,sd,0.6148967135800202
Spain,ESP,inflation_def,2000-09,mean,3.4135902555538102
Spain,ESP,inflation_def,2000-09,sd,1.2545111287275288
Spain,ESP,inflation_def,2010-19,mean,0.49634158230776176
Spain,ESP,inflation_def,2010-19,sd,0.6773960496118769
Spain,ESP,inflation_def,2020-,mean,3.5922170479362974
Spain,ESP,inflation_def,2020-,sd,1.9769282166283926
Spain,ESP,lab_comp,1990-99,mean,63236.85
Spain,ESP,lab_comp,1990-99,sd,6648.689291289318
Spain,ESP,lab_comp,2000-09,mean,107269.65
Spain,ESP,lab_comp,2000-09,sd,19938.139480042788
Spain,ESP,lab_comp,2010-19,mean,128615.65
Spain,ESP,lab_comp,2010-19,sd,8758.867265337161
Spain,ESP,lab_comp,2020-,mean,163661.94736842104
Spain,ESP,lab_comp,2020-,sd,18813.360511064955
Spain,ESP,labor_share,1990-99,mean,0.4825292333748651
Spain,ESP,labor_share,1990-99,sd,0.005747161960466935
Spain,ESP,labor_share,2000-09,mean,0.4789251692665555
Spain,ESP,labor_share,2000-09,sd,0.00921291338818982
Spain,ESP,labor_share,2010-19,mean,0.4639883206981644
Spain,ESP,labor_share,2010-19,sd,0.013180104464399382
Spain,ESP,labor_share,2020-,mean,0.4852217061791751
Spain,ESP,labor_share,2020-,sd,0.010659237136418507
Spain,ESP,pc_lab_comp,1990-99,mean,7.212515247839227
Spain,ESP,pc_lab_comp,1990-99,sd,1.1261053306117157
Spain,ESP,pc_lab_comp,2000-09,mean,6.286076696715857
Spain,ESP,pc_lab_comp,2000-09,sd,3.206902801039196
Spain,ESP,pc_lab_comp,2010-19,mean,1.051319894417767
Spain,ESP,pc_lab_comp,2010-19,sd,3.965425404558102
Spain,ESP,pc_lab_comp,2020-,mean,5.72648287837142
Spain,ESP,pc_lab_comp,2020-,sd,6.334309631128647
Spain,ESP,pc_profits,1990-99,mean,5.224360483239336
Spain,ESP,pc_profits,1990-99,sd,2.3935977444530003
Spain,ESP,pc_profits,2000-09,mean,6.679615330870963
Spain,ESP,pc_profits,2000-09,sd,3.4830860351393462
Spain,ESP,pc_profits,2010-19,mean,1.3844607994340954
Spain,ESP,pc_profits,2010-19,sd,2.6980170574967857
Spain,ESP,pc_profits,2020-,mean,5.18827485313939
Spain,ESP,pc_profits,2020-,sd,12.136368642780768
Spain,ESP,pc_rgdp,1990-99,mean,3.725104067199794
Spain,ESP,pc_rgdp,1990-99,sd,0.8162163397101097
Spain,ESP,pc_rgdp,2000-09,mean,2.6081506610201424
Spain,ESP,pc_rgdp,2000-09,sd,2.476218290633571
Spain,ESP,pc_rgdp,2010-19,mean,1.0922258436890175
Spain,ESP,pc_rgdp,2010-19,sd,2.1819526195243357
Spain,ESP,pc_rgdp,2020-,mean,1.5732463912387384
Spain,ESP,pc_rgdp,2020-,sd,8.448727141300695
Spain,ESP,pc_taxes,1990-99,mean,10.78816031684362
Spain,ESP,pc_taxes,1990-99,sd,4.215902642229207
Spain,ESP,pc_taxes,2000-09,mean,2.9153601930497963
Spain,ESP,pc_taxes,2000-09,sd,12.931657211147451
Spain,ESP,pc_taxes,2010-19,mean,6.904300041911952
Spain,ESP,pc_taxes,2010-19,sd,10.74411456664671
Spain,ESP,pc_taxes,2020-,mean,5.776172053224607
Spain,ESP,pc_taxes,2020-,sd,24.804486781982185
Spain,ESP,profits,1990-99,mean,56291.75
Spain,ESP,profits,1990-99,sd,4228.818185971111
Spain,ESP,profits,2000-09,mean,96000.32499999998
Spain,ESP,profits,2000-09,sd,18082.134383584966
Spain,ESP,profits,2010-19,mean,121978.425
Spain,ESP,profits,2010-19,sd,8138.637729792062
Spain,ESP,profits,2020-,mean,141759.63157894736
Spain,ESP,profits,2020-,sd,20487.4223100975
Spain,ESP,rgdp_index,1990-99,mean,71.31418207505
Spain,ESP,rgdp_index,1990-99,sd,3.949931376650253
Spain,ESP,rgdp_index,2000-09,mean,93.233124207
Spain,ESP,rgdp_index,2000-09,sd,7.5811726530399905
Spain,ESP,rgdp_index,2010-19,mean,101.29455414255
Spain,ESP,rgdp_index,2010-19,sd,5.310003233934143
Spain,ESP,rgdp_index,2020-,mean,109.00770610552631
Spain,ESP,rgdp_index,2020-,sd,7.8374456060335245
Spain,ESP,taxes,1990-99,mean,11420.25
Spain,ESP,taxes,1990-99,sd,1837.6193373349577
Spain,ESP,taxes,2000-09,mean,20656.875
Spain,ESP,taxes,2000-09,sd,4267.420677690989
Spain,ESP,taxes,2010-19,mean,26718.15
Spain,ESP,taxes,2010-19,sd,3735.351399732987
Spain,ESP,taxes,2020-,mean,32531.947368421053
Spain,ESP,taxes,2020-,sd,5209.318162609982
Sweden,SWE,contr_relative,1990-99,mean,2.1241265827763987
Sweden,SWE,contr_relative,1990-99,sd,11.173657308721994
Sweden,SWE,contr_relative,2000-09,mean,-11.058818367547612
Sweden,SWE,contr_relative,2000-09,sd,54.96112797679749
Sweden,SWE,contr_relative,2010-19,mean,0.601083858680646
Sweden,SWE,contr_relative,2010-19,sd,6.945152563306233
Sweden,SWE,contr_relative,2020-,mean,0.8227208677770641
Sweden,SWE,contr_relative,2020-,sd,3.325418192101106
Sweden,SWE,contr_total,1990-99,mean,1.9757269541434401
Sweden,SWE,contr_total,1990-99,sd,1.1873333080604351
Sweden,SWE,contr_total,2000-09,mean,1.9815221595439634
Sweden,SWE,contr_total,2000-09,sd,1.0474446859576088
Sweden,SWE,contr_total,2010-19,mean,1.784079063177033
Sweden,SWE,contr_total,2010-19,sd,0.7192122214038796
Sweden,SWE,contr_total,2020-,mean,4.177077967754849
Sweden,SWE,contr_total,2020-,sd,1.9796392990025624
Sweden,SWE,contr_unit_labor_cost,1990-99,mean,0.35865026121331584
Sweden,SWE,contr_unit_labor_cost,1990-99,sd,1.2420912349891788
Sweden,SWE,contr_unit_labor_cost,2000-09,mean,1.310890966023326
Sweden,SWE,contr_unit_labor_cost,2000-09,sd,1.2685718679710654
Sweden,SWE,contr_unit_labor_cost,2010-19,mean,0.8958839876274665
Sweden,SWE,contr_unit_labor_cost,2010-19,sd,0.9197625335444133
Sweden,SWE,contr_unit_labor_cost,2020-,mean,1.8084005184982992
Sweden,SWE,contr_unit_labor_cost,2020-,sd,1.316240035637788
Sweden,SWE,contr_unit_profit,1990-99,mean,0.5853826195576631
Sweden,SWE,contr_unit_profit,1990-99,sd,2.039311392151753
Sweden,SWE,contr_unit_profit,2000-09,mean,0.37100093305227744
Sweden,SWE,contr_unit_profit,2000-09,sd,0.8604745863141633
Sweden,SWE,contr_unit_profit,2010-19,mean,0.574637122196866
Sweden,SWE,contr_unit_profit,2010-19,sd,1.2757704658014635
Sweden,SWE,contr_unit_profit,2020-,mean,1.673353981014516
Sweden,SWE,contr_unit_profit,2020-,sd,0.9500208118672739
Sweden,SWE,contr_unit_tax,1990-99,mean,1.0316940733724613
Sweden,SWE,contr_unit_tax,1990-99,sd,1.1974867330732861
Sweden,SWE,contr_unit_tax,2000-09,mean,0.2996302604683598
Sweden,SWE,contr_unit_tax,2000-09,sd,0.5982178844876688
Sweden,SWE,contr_unit_tax,2010-19,mean,0.3135579533527006
Sweden,SWE,contr_unit_tax,2010-19,sd,0.4606491719850546
Sweden,SWE,contr_unit_tax,2020-,mean,0.6953234682420343
Sweden,SWE,contr_unit_tax,2020-,sd,1.4525145342571883
Sweden,SWE,gdp,1990-99,mean,490882.75
Sweden,SWE,gdp,1990-99,sd,51097.780564706416
Sweden,SWE,gdp,2000-09,mean,727898.325
Sweden,SWE,gdp,2000-09,sd,86820.55854444033
Sweden,SWE,gdp,2010-19,mean,1044743.375
Sweden,SWE,gdp,2010-19,sd,123550.01421695433
Sweden,SWE,gdp,2020-,mean,1429689.2222222222
Sweden,SWE,gdp,2020-,sd,128837.99353431312
Sweden,SWE,inflation_cpi,1990-99,mean,1.0013985124807705
Sweden,SWE,inflation_cpi,1990-99,sd,1.1302692080336147
Sweden,SWE,inflation_cpi,2000-09,mean,1.4743075147545137
Sweden,SWE,inflation_cpi,2000-09,sd,1.2312082669613553
Sweden,SWE,inflation_cpi,2010-19,mean,1.1255827665388631
Sweden,SWE,inflation_cpi,2010-19,sd,1.0334646629465931
Sweden,SWE,inflation_cpi,2020-,mean,4.809318114348067
Sweden,SWE,inflation_cpi,2020-,sd,3.9185841008001536
Sweden,SWE,inflation_def,1990-99,mean,1.7718969273018776
Sweden,SWE,inflation_def,1990-99,sd,1.2181641832007062
Sweden,SWE,inflation_def,2000-09,mean,1.915040793151725
Sweden,SWE,inflation_def,2000-09,sd,1.0153087349382592
Sweden,SWE,inflation_def,2010-19,mean,1.7145304757870672
Sweden,SWE,inflation_def,2010-19,sd,0.7523691789370555
Sweden,SWE,inflation_def,2020-,mean,4.046921579147542
Sweden,SWE,inflation_def,2020-,sd,2.044577266325071
Sweden,SWE,lab_comp,1990-99,mean,219118.7857142857
Sweden,SWE,lab_comp,1990-99,sd,18713.420975841043
Sweden,SWE,lab_comp,2000-09,mean,333871.55
Sweden,SWE,lab_comp,2000-09,sd,42128.12930654802
Sweden,SWE,lab_comp,2010-19,mean,500310.175
Sweden,SWE,lab_comp,2010-19,sd,63761.972073983576
Sweden,SWE,lab_comp,2020-,mean,681420.2777777778
Sweden,SWE,lab_comp,2020-,sd,53614.74611994853
Sweden,SWE,labor_share,1990-99,mean,0.44732171504710616
Sweden,SWE,labor_share,1990-99,sd,0.012406365270823982
Sweden,SWE,labor_share,2000-09,mean,0.45841052274749866
Sweden,SWE,labor_share,2000-09,sd,0.008435763704058196
Sweden,SWE,labor_share,2010-19,mean,0.47840572653495606
Sweden,SWE,labor_share,2010-19,sd,0.008871774559593712
Sweden,SWE,labor_share,2020-,mean,0.4771755912095983
Sweden,SWE,labor_share,2020-,sd,0.009159121901582756
Sweden,SWE,pc_lab_comp,1990-99,mean,4.331053857994773
Sweden,SWE,pc_lab_comp,1990-99,sd,2.4888941882232274
Sweden,SWE,pc_lab_comp,2000-09,mean,4.864858945531559
Sweden,SWE,pc_lab_comp,2000-09,sd,2.846412234395293
Sweden,SWE,pc_lab_comp,2010-19,mean,4.374017549140888
Sweden,SWE,pc_lab_comp,2010-19,sd,1.181279765822842
Sweden,SWE,pc_lab_comp,2020-,mean,4.972913293301896
Sweden,SWE,pc_lab_comp,2020-,sd,2.495793523781131
Sweden,SWE,pc_profits,1990-99,mean,5.122486998608227
Sweden,SWE,pc_profits,1990-99,sd,6.485482462428459
Sweden,SWE,pc_profits,2000-09,mean,3.139463329346404
Sweden,SWE,pc_profits,2000-09,sd,4.942447543021916
Sweden,SWE,pc_profits,2010-19,mean,4.347156741532463
Sweden,SWE,pc_profits,2010-19,sd,5.577468981332874
Sweden,SWE,pc_profits,2020-,mean,6.353546265838856
Sweden,SWE,pc_profits,2020-,sd,5.125233322805854
Sweden,SWE,pc_rgdp,1990-99,mean,3.5509766269086436
Sweden,SWE,pc_rgdp,1990-99,sd,1.1568957895363223
Sweden,SWE,pc_rgdp,2000-09,mean,2.015009835421678
Sweden,SWE,pc_rgdp,2000-09,sd,2.946647594377319
Sweden,SWE,pc_rgdp,2010-19,mean,2.5052122817114064
Sweden,SWE,pc_rgdp,2010-19,sd,1.8301980816771093
Sweden,SWE,pc_rgdp,2020-,mean,1.2115545360188102
Sweden,SWE,pc_rgdp,2020-,sd,3.7466283049941893
Sweden,SWE,pc_taxes,1990-99,mean,8.79055724875982
Sweden,SWE,pc_taxes,1990-99,sd,5.804289285265136
Sweden,SWE,pc_taxes,2000-09,mean,3.4336128674525703
Sweden,SWE,pc_taxes,2000-09,sd,2.766252877412623
Sweden,SWE,pc_taxes,2010-19,mean,4.044742037329304
Sweden,SWE,pc_taxes,2010-19,sd,2.2648942332315363
Sweden,SWE,pc_taxes,2020-,mean,4.782635217744501
Sweden,SWE,pc_taxes,2020-,sd,10.73543232933059
Sweden,SWE,profits,1990-99,mean,176386.42857142858
Sweden,SWE,profits,1990-99,sd,16793.858466114754
Sweden,SWE,profits,2000-09,mean,243721.3
Sweden,SWE,profits,2000-09,sd,29070.706097993178
Sweden,SWE,profits,2010-19,mean,331960.35
Sweden,SWE,profits,2010-19,sd,34000.81809464484
Sweden,SWE,profits,2020-,mean,469361.77777777775
Sweden,SWE,profits,2020-,sd,45797.11026660135
Sweden,SWE,rgdp_index,1990-99,mean,63.25456507685714
Sweden,SWE,rgdp_index,1990-99,sd,4.408022141400353
Sweden,SWE,rgdp_index,2000-09,mean,81.709968113725
Sweden,SWE,rgdp_index,2000-09,sd,5.838651591516888
Sweden,SWE,rgdp_index,2010-19,mean,98.6840793115
Sweden,SWE,rgdp_index,2010-19,sd,6.372005960656398
Sweden,SWE,rgdp_index,2020-,mean,112.43208308833333
Sweden,SWE,rgdp_index,2020-,sd,3.7367925239469377
Sweden,SWE,taxes,1990-99,mean,95377.53571428571
Sweden,SWE,taxes,1990-99,sd,17721.770305938826
Sweden,SWE,taxes,2000-09,mean,150305.475
Sweden,SWE,taxes,2000-09,sd,17220.478051060352
Sweden,SWE,taxes,2010-19,mean,212472.85
Sweden,SWE,taxes,2010-19,sd,27567.235793787095
Sweden,SWE,taxes,2020-,mean,278907.1666666667
Sweden,SWE,taxes,2020-,sd,32136.566060284953
Switzerland,CHE,contr_relative,1990-99,mean,142.6429694942891
Switzerland,CHE,contr_relative,1990-99,sd,853.0673510946605
Switzerland,CHE,contr_relative,2000-09,mean,-1.132696741001009
Switzerland,CHE,contr_relative,2000-09,sd,4.031923575790456
Switzerland,CHE,contr_relative,2010-19,mean,1.2431026462247825
Switzerland,CHE,contr_relative,2010-19,sd,8.648116791369818
Switzerland,CHE,contr_relative,2020-,mean,-0.21711889980177085
Switzerland,CHE,contr_relative,2020-,sd,1.9360865231701379
Switzerland,CHE,contr_total,1990-99,mean,1.399114587742757
Switzerland,CHE,contr_total,1990-99,sd,1.8426954931208748
Switzerland,CHE,contr_total,2000-09,mean,1.1998285116466798
Switzerland,CHE,contr_total,2000-09,sd,0.8131264754888969
Switzerland,CHE,contr_total,2010-19,mean,-0.15616341175689508
Switzerland,CHE,contr_total,2010-19,sd,0.638898034062044
Switzerland,CHE,contr_total,2020-,mean,1.2902290126515494
Switzerland,CHE,contr_total,2020-,sd,1.3834089025507654
Switzerland,CHE,contr_unit_labor_cost,1990-99,mean,0.7735370801518485
Switzerland,CHE,contr_unit_labor_cost,1990-99,sd,1.731842372543891
Switzerland,CHE,contr_unit_labor_cost,2000-09,mean,0.7948280790280643
Switzerland,CHE,contr_unit_labor_cost,2000-09,sd,1.3436052628419952
Switzerland,CHE,contr_unit_labor_cost,2010-19,mean,0.07463909583955064
Switzerland,CHE,contr_unit_labor_cost,2010-19,sd,0.7801335161681392
Switzerland,CHE,contr_unit_labor_cost,2020-,mean,0.8111643268250055
Switzerland,CHE,contr_unit_labor_cost,2020-,sd,1.0076700198772994
Switzerland,CHE,contr_unit_profit,1990-99,mean,0.4252929948697129
Switzerland,CHE,contr_unit_profit,1990-99,sd,1.099690269074201
Switzerland,CHE,contr_unit_profit,2000-09,mean,0.346931816560783
Switzerland,CHE,contr_unit_profit,2000-09,sd,1.3960857784035658
Switzerland,CHE,contr_unit_profit,2010-19,mean,-0.17953895816663676
Switzerland,CHE,contr_unit_profit,2010-19,sd,0.9873327221463446
Switzerland,CHE,contr_unit_profit,2020-,mean,0.4515940059601057
Switzerland,CHE,contr_unit_profit,2020-,sd,1.6790489948089036
